관리_건축물대장_PK,대지_면적,연면적,주_용도_코드_명,기타_용도,대지_위치,도로명_대지_위치,시군구명,번지
10891121161,0.0,10921.446,공동주택,공동주택(아파트),경기도 성남시 분당구 야탑동 391번지,경기도 성남시 분당구 야탑로 125 (야탑동),경기도 성남시 분당구 야탑동,3**
10891121162,0.0,659.28,공동주택,다세대주택,경기도 성남시 분당구 궁내동 247-1번지,경기도 성남시 분당구 궁내로40번길 36 (궁내동),경기도 성남시 분당구 궁내동,2**
10891121163,0.0,659.28,공동주택,다세대주택,경기도 성남시 분당구 궁내동 247-1번지,경기도 성남시 분당구 궁내로40번길 36 (궁내동),경기도 성남시 분당구 궁내동,2**
10891121164,0.0,1216.71,공동주택,공동주택(연립주택),경기도 성남시 분당구 이매동 82-10번지,경기도 성남시 분당구 방아로29번길 6 (이매동),경기도 성남시 분당구 이매동,8*
10891121165,0.0,2322.92,공동주택,공동주택(연립주택),경기도 성남시 분당구 이매동 82-10번지,경기도 성남시 분당구 방아로29번길 6 (이매동),경기도 성남시 분당구 이매동,8*
10891121166,0.0,659.44,공동주택,다세대주택,경기도 성남시 분당구 궁내동 247-4번지,경기도 성남시 분당구 궁내로8번길 5 (궁내동),경기도 성남시 분당구 궁내동,2**
10891121167,0.0,659.44,공동주택,다세대주택,경기도 성남시 분당구 궁내동 247-4번지,경기도 성남시 분당구 궁내로8번길 5 (궁내동),경기도 성남시 분당구 궁내동,2**
10891121168,0.0,3034.1,공동주택,공동주택(기숙사),경기도 성남시 분당구 운중동 480번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121169,0.0,1744.65,교육연구시설,강의실,경기도 성남시 분당구 운중동 480번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121170,0.0,8131.42,교육연구시설,도서관,경기도 성남시 분당구 운중동 480번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121171,0.0,1070.04,공동주택,공동주택(기숙사),경기도 성남시 분당구 운중동 480번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121172,0.0,4432.8,공동주택,공동주택(기숙사),경기도 성남시 분당구 운중동 480번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121173,0.0,208.29,교육연구시설,온실,경기도 성남시 분당구 운중동 490번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121174,0.0,50.4,교육연구시설,교육연구시설(수위실),경기도 성남시 분당구 운중동 490번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121176,0.0,1803.1,제2종근린생활시설,식당,경기도 성남시 분당구 운중동 490번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121177,0.0,1694.56,교육연구시설,연구실,경기도 성남시 분당구 운중동 490번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121178,0.0,969.32,교육연구시설,기숙사(비이),경기도 성남시 분당구 운중동 490번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121179,0.0,1043.5,교육연구시설,강의실,경기도 성남시 분당구 운중동 490번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121180,0.0,1453.98,교육연구시설,기숙사(에이),경기도 성남시 분당구 운중동 490번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121181,0.0,2806.11,교육연구시설,대강당,경기도 성남시 분당구 운중동 490번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121183,86880.0,2903.0,교육연구시설,사무실,경기도 성남시 분당구 운중동 490번지,경기도 성남시 분당구 하오개로 323 (운중동),경기도 성남시 분당구 운중동,4**
10891121185,0.0,1754.39,공동주택,연립주택(주차장.전기실.기계실.관리실),경기도 성남시 분당구 서현동 320번지,경기도 성남시 분당구 불정로406번길 14 (서현동),경기도 성남시 분당구 서현동,3**
10891121186,0.0,1299.84,공동주택,연립주택,경기도 성남시 분당구 서현동 320번지,경기도 성남시 분당구 불정로406번길 14 (서현동),경기도 성남시 분당구 서현동,3**
10891121187,0.0,1523.06,공동주택,연립주택,경기도 성남시 분당구 서현동 320번지,경기도 성남시 분당구 불정로406번길 14 (서현동),경기도 성남시 분당구 서현동,3**
10891121188,3837.6,4731.91,공동주택,연립주택,경기도 성남시 분당구 분당동 54번지,경기도 성남시 분당구 분당로 258 (분당동),경기도 성남시 분당구 분당동,5*
10891121189,3837.6,4731.91,공동주택,연립주택,경기도 성남시 분당구 분당동 54번지,경기도 성남시 분당구 분당로 258 (분당동),경기도 성남시 분당구 분당동,5*
10891121190,0.0,307.78,단독주택,"근린생활시설,단독주택",경기도 성남시 분당구 이매동 343번지,경기도 성남시 분당구 이매로 150 (이매동),경기도 성남시 분당구 이매동,3**
10891121191,0.0,136.0,창고시설,창고,경기도 성남시 분당구 이매동 343번지,경기도 성남시 분당구 이매로 150 (이매동),경기도 성남시 분당구 이매동,3**
10891121192,0.0,175.5,제2종근린생활시설,근린생활시설,경기도 성남시 분당구 이매동 343번지,경기도 성남시 분당구 이매로 150 (이매동),경기도 성남시 분당구 이매동,3**
10891121193,0.0,655.8,단독주택,"제2종근린생활시설,다가구주택",경기도 성남시 분당구 이매동 343번지,경기도 성남시 분당구 이매로 150 (이매동),경기도 성남시 분당구 이매동,3**
10891121194,39110.7,6519.64,공동주택,아파트,경기도 성남시 분당구 분당동 35번지,경기도 성남시 분당구 분당로 212 (분당동),경기도 성남시 분당구 분당동,3*
10891121195,39110.7,4703.474,공동주택,아파트,경기도 성남시 분당구 분당동 35번지,경기도 성남시 분당구 분당로 212 (분당동),경기도 성남시 분당구 분당동,3*
10891121196,39110.7,892.6,제2종근린생활시설,상가,경기도 성남시 분당구 분당동 35번지,경기도 성남시 분당구 분당로 212 (분당동),경기도 성남시 분당구 분당동,3*
10891121198,39110.7,6256.675,공동주택,아파트,경기도 성남시 분당구 분당동 35번지,경기도 성남시 분당구 분당로 212 (분당동),경기도 성남시 분당구 분당동,3*
10891121199,39110.7,4684.084,공동주택,아파트,경기도 성남시 분당구 분당동 35번지,경기도 성남시 분당구 분당로 212 (분당동),경기도 성남시 분당구 분당동,3*
10891121200,39110.7,4488.58,공동주택,아파트,경기도 성남시 분당구 분당동 35번지,경기도 성남시 분당구 분당로 212 (분당동),경기도 성남시 분당구 분당동,3*
10891121201,39110.7,8600.78,공동주택,아파트,경기도 성남시 분당구 분당동 35번지,경기도 성남시 분당구 분당로 212 (분당동),경기도 성남시 분당구 분당동,3*
10891121202,39110.7,9171.73,공동주택,아파트,경기도 성남시 분당구 분당동 35번지,경기도 성남시 분당구 분당로 212 (분당동),경기도 성남시 분당구 분당동,3*
10891121203,39110.7,9171.73,공동주택,아파트,경기도 성남시 분당구 분당동 35번지,경기도 성남시 분당구 분당로 212 (분당동),경기도 성남시 분당구 분당동,3*
10891121204,39110.7,6256.675,공동주택,아파트,경기도 성남시 분당구 분당동 35번지,경기도 성남시 분당구 분당로 212 (분당동),경기도 성남시 분당구 분당동,3*
10891121205,3789.2,5161.573,공동주택,연립주택,경기도 성남시 분당구 분당동 56번지,경기도 성남시 분당구 예원로 31 (분당동),경기도 성남시 분당구 분당동,5*
10891121206,3789.2,5161.573,공동주택,연립주택,경기도 성남시 분당구 분당동 56번지,경기도 성남시 분당구 예원로 31 (분당동),경기도 성남시 분당구 분당동,5*
10891121207,3789.2,5161.573,공동주택,연립주택,경기도 성남시 분당구 분당동 56번지,경기도 성남시 분당구 예원로 31 (분당동),경기도 성남시 분당구 분당동,5*
10891121208,116092.5,5527.44,공동주택,아파트,경기도 성남시 분당구 분당동 71번지,경기도 성남시 분당구 장안로 15 (분당동),경기도 성남시 분당구 분당동,7*
10891121209,116092.5,9251.68,공동주택,아파트,경기도 성남시 분당구 분당동 71번지,경기도 성남시 분당구 장안로 15 (분당동),경기도 성남시 분당구 분당동,7*
10891121210,116092.5,5527.44,공동주택,아파트,경기도 성남시 분당구 분당동 71번지,경기도 성남시 분당구 장안로 15 (분당동),경기도 성남시 분당구 분당동,7*
10891121211,116092.5,6056.02,공동주택,아파트,경기도 성남시 분당구 분당동 71번지,경기도 성남시 분당구 장안로 15 (분당동),경기도 성남시 분당구 분당동,7*
10891121212,116092.5,11167.16,공동주택,아파트,경기도 성남시 분당구 분당동 71번지,경기도 성남시 분당구 장안로 15 (분당동),경기도 성남시 분당구 분당동,7*
10891121213,116092.5,11167.16,공동주택,아파트,경기도 성남시 분당구 분당동 71번지,경기도 성남시 분당구 장안로 15 (분당동),경기도 성남시 분당구 분당동,7*
10891121214,192.0,128.0,공동주택,생활편익시설,경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121215,20174.816,2281.62,공동주택,공동주택(연립주택),경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121216,20174.816,2551.72,공동주택,공동주택(연립주택),경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121217,20174.816,1841.28,공동주택,공동주택(연립주택),경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121218,20174.816,1631.08,공동주택,공동주택(연립주택),경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121219,20174.816,3449.76,공동주택,공동주택(연립주택),경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121220,20174.816,1857.68,공동주택,공동주택(연립주택),경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121221,20174.816,3472.36,공동주택,공동주택(연립주택),경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121222,20174.816,2726.96,공동주택,공동주택(연립주택),경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121223,20174.816,1857.68,공동주택,공동주택(연립주택),경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121224,20174.816,1842.08,공동주택,공동주택(연립주택),경기도 성남시 분당구 분당동 95번지,경기도 성남시 분당구 장안로 67 (분당동),경기도 성남시 분당구 분당동,9*
10891121225,98754.88,3908.7,자동차관련시설,지하주차장,경기도 성남시 분당구 수내동 34번지,경기도 성남시 분당구 수내로 74 (수내동),경기도 성남시 분당구 수내동,3*
10891121226,98754.88,729.96,공동주택,전기실.열교환실,경기도 성남시 분당구 수내동 34번지,경기도 성남시 분당구 수내로 74 (수내동),경기도 성남시 분당구 수내동,3*
